================================================================================
TEAM VALIDATION LOG
================================================================================
Timestamp: 2025-11-08 07:18:46
CSV File:   C:/Users/User/OneDrive/Documents/GitHub/learning_python/FCS1_Team2_Joshua.csv
Team Size:  10
Strictness: NIGHTMARE
Score:      100.0% | Grade: A+ (Excellent)
Issues:     261 (🚨0/⚠️0/ℹ️261)
================================================================================

[SUMMARY REPORT]
--------------------------------------------------------------------------------
======================================================================
TEAM ALLOCATION VALIDATION SUMMARY (NIGHTMARE MODE)
======================================================================

✓ Strictness Level: NIGHTMARE
✓ Total Issues Found: 261

Total Students: 6000
Total Teams:    600
Expected Size:  10

TEAM SIZE DISTRIBUTION:
----------------------------------------------------------------------
✓ Size 10:  600 teams (100.0%)

======================================================================
BALANCE SUMMARY
======================================================================

GENDER BALANCE:
  ✓ Balanced:    600 teams (100.0%)
  ✗ Imbalanced:    0 teams (  0.0%)

SCHOOL DIVERSITY:
  ✓ Balanced:    600 teams (100.0%)
  ✗ Imbalanced:    0 teams (  0.0%)

CGPA STATISTICS:
  Average team mean: 4.089
  Average team std:  0.108
  Range: 3.985 to 4.196

======================================================================
OVERALL QUALITY SCORE
======================================================================

Gender Balance:     100.0%
School Diversity:   100.0%
CGPA Distribution:  100.0%
----------------------------------------------------------------------
FINAL SCORE:        100.0%
GRADE:              A+ (Excellent)


[CRITICAL ISSUES REPORT]
--------------------------------------------------------------------------------
======================================================================
ALL ISSUES FOUND (261 total)
======================================================================

ℹ️ INFO ISSUES (261):
----------------------------------------------------------------------
  1. [CGPA Distribution] Potential outlier: ASE (CGPA 4.52) in Tutorial G-1, Team 1 (mean=4.12, std=0.17)
196. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 3.91) in Tutorial G-73, Team 460 (mean=4.06, std=0.07)
197. [CGPA Distribution] Potential outlier: SSS (CGPA 4.30) in Tutorial G-74, Team 464 (mean=4.08, std=0.10)
198. [CGPA Distribution] Potential outlier: MAE (CGPA 4.48) in Tutorial G-75, Team 467 (mean=4.07, std=0.18)
199. [CGPA Distribution] Potential outlier: NIE (CGPA 4.52) in Tutorial G-75, Team 470 (mean=4.14, std=0.14)
200. [CGPA Distribution] Potential outlier: CCDS (CGPA 3.89) in Tutorial G-76, Team 471 (mean=4.11, std=0.10)
201. [CGPA Distribution] Potential outlier: NIE (CGPA 3.88) in Tutorial G-76, Team 474 (mean=4.09, std=0.10)
202. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 3.85) in Tutorial G-76, Team 475 (mean=4.05, std=0.09)
203. [CGPA Distribution] Potential outlier: CCEB (CGPA 4.52) in Tutorial G-77, Team 476 (mean=4.19, std=0.15)
204. [CGPA Distribution] Potential outlier: CCDS (CGPA 3.87) in Tutorial G-77, Team 477 (mean=4.10, std=0.11)
205. [CGPA Distribution] Potential outlier: SoH (CGPA 3.80) in Tutorial G-77, Team 480 (mean=4.04, std=0.11)
206. [CGPA Distribution] Potential outlier: CCDS (CGPA 3.80) in Tutorial G-78, Team 484 (mean=4.06, std=0.12)
207. [CGPA Distribution] Potential outlier: CoE (CGPA 4.30) in Tutorial G-79, Team 486 (mean=4.09, std=0.10)
208. [CGPA Distribution] Potential outlier: CCDS (CGPA 3.90) in Tutorial G-79, Team 487 (mean=4.12, std=0.09)
209. [CGPA Distribution] Potential outlier: SoH (CGPA 3.89) in Tutorial G-79, Team 490 (mean=4.07, std=0.08)
210. [CGPA Distribution] Potential outlier: CCDS (CGPA 4.48) in Tutorial G-8, Team 491 (mean=4.15, std=0.14)
211. [CGPA Distribution] Potential outlier: CCDS (CGPA 3.86) in Tutorial G-8, Team 494 (mean=4.08, std=0.09)
212. [CGPA Distribution] Potential outlier: CoE (CGPA 4.19) in Tutorial G-8, Team 495 (mean=4.08, std=0.05)
213. [CGPA Distribution] Potential outlier: SSS (CGPA 3.88) in Tutorial G-80, Team 496 (mean=4.12, std=0.11)
214. [CGPA Distribution] Potential outlier: EEE (CGPA 3.86) in Tutorial G-80, Team 497 (mean=4.08, std=0.10)
215. [CGPA Distribution] Potential outlier: CCDS (CGPA 4.52) in Tutorial G-80, Team 499 (mean=4.13, std=0.17)
216. [CGPA Distribution] Potential outlier: WKW SCI (CGPA 3.88) in Tutorial G-81, Team 504 (mean=4.08, std=0.10)
217. [CGPA Distribution] Potential outlier: MAE (CGPA 4.52) in Tutorial G-81, Team 505 (mean=4.09, std=0.17)
218. [CGPA Distribution] Potential outlier: MAE (CGPA 4.48) in Tutorial G-82, Team 509 (mean=4.10, std=0.15)
219. [CGPA Distribution] Potential outlier: CCDS (CGPA 3.90) in Tutorial G-83, Team 511 (mean=4.10, std=0.10)
220. [CGPA Distribution] Potential outlier: CCEB (CGPA 3.95) in Tutorial G-83, Team 513 (mean=4.12, std=0.08)
221. [CGPA Distribution] Potential outlier: SoH (CGPA 3.93) in Tutorial G-84, Team 518 (mean=4.13, std=0.09)
222. [CGPA Distribution] Potential outlier: CCEB (CGPA 3.80) in Tutorial G-84, Team 520 (mean=4.11, std=0.14)
223. [CGPA Distribution] Potential outlier: NIE (CGPA 4.52) in Tutorial G-85, Team 521 (mean=4.15, std=0.15)
224. [CGPA Distribution] Potential outlier: EEE (CGPA 4.52) in Tutorial G-85, Team 522 (mean=4.17, std=0.14)
225. [CGPA Distribution] Potential outlier: CCDS (CGPA 4.00) in Tutorial G-85, Team 523 (mean=4.15, std=0.07)
226. [CGPA Distribution] Potential outlier: EEE (CGPA 3.95) in Tutorial G-85, Team 524 (mean=4.09, std=0.07)
227. [CGPA Distribution] Potential outlier: CCEB (CGPA 4.52) in Tutorial G-86, Team 526 (mean=4.11, std=0.17)
228. [CGPA Distribution] Potential outlier: SBS (CGPA 4.52) in Tutorial G-86, Team 527 (mean=4.10, std=0.16)
229. [CGPA Distribution] Potential outlier: CEE (CGPA 4.57) in Tutorial G-87, Team 531 (mean=4.14, std=0.16)
230. [CGPA Distribution] Potential outlier: CCDS (CGPA 4.52) in Tutorial G-87, Team 532 (mean=4.16, std=0.16)
231. [CGPA Distribution] Potential outlier: MAE (CGPA 4.30) in Tutorial G-87, Team 533 (mean=4.10, std=0.10)
232. [CGPA Distribution] Potential outlier: CCDS (CGPA 3.87) in Tutorial G-87, Team 535 (mean=4.08, std=0.10)
233. [CGPA Distribution] Potential outlier: EEE (CGPA 3.86) in Tutorial G-88, Team 538 (mean=4.10, std=0.10)
234. [CGPA Distribution] Potential outlier: EEE (CGPA 3.86) in Tutorial G-88, Team 540 (mean=4.07, std=0.09)
235. [CGPA Distribution] Potential outlier: SBS (CGPA 4.48) in Tutorial G-89, Team 542 (mean=4.11, std=0.16)
236. [CGPA Distribution] Potential outlier: EEE (CGPA 4.48) in Tutorial G-9, Team 546 (mean=4.11, std=0.14)
237. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 3.90) in Tutorial G-9, Team 550 (mean=4.08, std=0.08)
238. [CGPA Distribution] Potential outlier: CCDS (CGPA 4.52) in Tutorial G-90, Team 551 (mean=4.10, std=0.17)
239. [CGPA Distribution] Potential outlier: CCDS (CGPA 4.26) in Tutorial G-90, Team 552 (mean=4.06, std=0.09)
240. [CGPA Distribution] Potential outlier: CCEB (CGPA 3.80) in Tutorial G-90, Team 553 (mean=4.06, std=0.12)
241. [CGPA Distribution] Potential outlier: SPMS (CGPA 3.86) in Tutorial G-90, Team 554 (mean=4.06, std=0.09)
242. [CGPA Distribution] Potential outlier: CoE (CGPA 3.88) in Tutorial G-91, Team 556 (mean=4.11, std=0.11)
243. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 3.82) in Tutorial G-91, Team 557 (mean=4.10, std=0.11)
244. [CGPA Distribution] Potential outlier: EEE (CGPA 3.90) in Tutorial G-91, Team 558 (mean=4.08, std=0.09)
245. [CGPA Distribution] Potential outlier: CCDS (CGPA 3.85) in Tutorial G-91, Team 559 (mean=4.07, std=0.10)
246. [CGPA Distribution] Potential outlier: CoE (CGPA 3.85) in Tutorial G-91, Team 560 (mean=4.07, std=0.09)
247. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 3.85) in Tutorial G-92, Team 565 (mean=4.12, std=0.11)
248. [CGPA Distribution] Potential outlier: NIE (CGPA 4.52) in Tutorial G-93, Team 566 (mean=4.17, std=0.14)
249. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 4.48) in Tutorial G-93, Team 568 (mean=4.12, std=0.15)
250. [CGPA Distribution] Potential outlier: SoH (CGPA 4.79) in Tutorial G-93, Team 569 (mean=4.17, std=0.23)
251. [CGPA Distribution] Potential outlier: SPMS (CGPA 4.48) in Tutorial G-94, Team 571 (mean=4.14, std=0.13)
252. [CGPA Distribution] Potential outlier: SSS (CGPA 3.85) in Tutorial G-94, Team 572 (mean=4.07, std=0.10)
253. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 3.88) in Tutorial G-94, Team 573 (mean=4.09, std=0.09)
254. [CGPA Distribution] Potential outlier: CCEB (CGPA 3.85) in Tutorial G-94, Team 574 (mean=4.08, std=0.10)
255. [CGPA Distribution] Potential outlier: CCDS (CGPA 4.52) in Tutorial G-95, Team 576 (mean=4.09, std=0.17)
256. [CGPA Distribution] Potential outlier: CCDS (CGPA 4.50) in Tutorial G-95, Team 580 (mean=4.08, std=0.16)
257. [CGPA Distribution] Potential outlier: CoB (NBS) (CGPA 4.52) in Tutorial G-96, Team 584 (mean=4.08, std=0.16)
258. [CGPA Distribution] Potential outlier: CCDS (CGPA 4.52) in Tutorial G-98, Team 591 (mean=4.12, std=0.17)
259. [CGPA Distribution] Potential outlier: NIE (CGPA 4.30) in Tutorial G-98, Team 592 (mean=4.07, std=0.11)
260. [CGPA Distribution] Potential outlier: EEE (CGPA 3.88) in Tutorial G-98, Team 595 (mean=4.09, std=0.10)
261. [CGPA Distribution] Potential outlier: MAE (CGPA 3.86) in Tutorial G-99, Team 596 (mean=4.06, std=0.09)



